CLASSIFICADOR,PRECISAO,REVOGACAO,F1,TREINAMENTO [s],TESTE [s] 
AutoEncoder,0.5902777777777778,0.5902777777777778,0.5902777777777778,1.4411137633853488,0.04526892635557386
