CLASSIFICADOR,PRECISAO,REVOGACAO,F1,TREINAMENTO [s],TESTE [s] 
AutoEncoder,0.16896562584161723,0.16896562584161723,0.16896562584161723,0.38654301969156873,0.004692196453999826
