,CLASSIFICADOR,PRECISAO,REVOGACAO,F1,TREINAMENTO [s],TESTE [s] 
101,One Class SVM,0.5,0.5,0.5,0.0009906291961669922,0.0009891986846923828
102,One Class SVM (benchmark Vargas),0.16666666666666666,0.16666666666666666,0.16666666666666666,0.002044200897216797,0.0009584426879882812
103,Floresta de Isolamento (benchmark Vargas),0.9166666666666666,0.9166666666666666,0.9166666666666666,0.14499926567077637,0.048966169357299805
104,Dummy,0.5,0.5,0.5,0.0,0.0
105,Local Outlier Factor,1.0,1.0,1.0,0.002000570297241211,0.0010302066802978516
106,Floresta de Isolamento,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.3110032081604004,0.06200051307678223
107,Envelope Eliptico MCD,0.5,0.5,0.5,0.018997907638549805,0.001004934310913086
108,One Class SVM,0.75,0.75,0.75,0.0009632110595703125,0.0009894371032714844
109,One Class SVM (benchmark Vargas),0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0009989738464355469,0.0
110,Floresta de Isolamento (benchmark Vargas),1.0,1.0,1.0,0.1419985294342041,0.03099989891052246
111,Dummy,0.5,0.5,0.5,0.0,0.0
112,Local Outlier Factor,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0009984970092773438,0.0020020008087158203
113,Floresta de Isolamento,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.29296398162841797,0.08103275299072266
114,Envelope Eliptico MCD,0.5,0.5,0.5,0.05696368217468262,0.002002716064453125
115,One Class SVM,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0009982585906982422,0.0019676685333251953
116,One Class SVM (benchmark Vargas),0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0010020732879638672,0.001976490020751953
117,Floresta de Isolamento (benchmark Vargas),0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16303038597106934,0.031999826431274414
118,Dummy,0.5,0.5,0.5,0.0,0.0
119,Local Outlier Factor,0.75,0.75,0.75,0.0019996166229248047,0.0009999275207519531
120,Floresta de Isolamento,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.3120307922363281,0.06196951866149902
121,Envelope Eliptico MCD,0.5,0.5,0.5,0.058991193771362305,0.000997781753540039
122,One Class SVM,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0019621849060058594,0.0010271072387695312
123,One Class SVM (benchmark Vargas),0.25,0.25,0.25,0.002000570297241211,0.0
124,Floresta de Isolamento (benchmark Vargas),0.75,0.75,0.75,0.17698049545288086,0.03599810600280762
125,Dummy,0.5,0.5,0.5,0.0,0.0
126,Local Outlier Factor,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0009996891021728516,0.0009982585906982422
127,Floresta de Isolamento,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.35903263092041016,0.06296730041503906
128,Envelope Eliptico MCD,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.022032737731933594,0.002003192901611328
129,One Class SVM,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0020012855529785156,0.0
130,One Class SVM (benchmark Vargas),0.5,0.5,0.5,0.002031087875366211,0.0019986629486083984
131,Floresta de Isolamento (benchmark Vargas),0.9166666666666666,0.9166666666666666,0.9166666666666666,0.16799426078796387,0.032999277114868164
132,Dummy,0.5,0.5,0.5,0.0,0.0
133,Local Outlier Factor,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0010421276092529297,0.0019903182983398438
134,Floresta de Isolamento,0.75,0.75,0.75,0.30896568298339844,0.060999393463134766
135,Envelope Eliptico MCD,0.5,0.5,0.5,0.06099843978881836,0.002001523971557617
136,One Class SVM,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0009770393371582031,0.00098419189453125
137,One Class SVM (benchmark Vargas),0.5,0.5,0.5,0.0010025501251220703,0.0009975433349609375
138,Floresta de Isolamento (benchmark Vargas),0.8333333333333334,0.8333333333333334,0.8333333333333334,0.14299941062927246,0.030967235565185547
139,Dummy,0.5,0.5,0.5,0.0,0.0
140,Local Outlier Factor,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.000997781753540039,0.0009989738464355469
141,Floresta de Isolamento,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.28600192070007324,0.06099867820739746
142,Envelope Eliptico MCD,0.5,0.5,0.5,0.06296730041503906,0.0019981861114501953
143,One Class SVM,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0010073184967041016,0.0010001659393310547
144,One Class SVM (benchmark Vargas),0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0009996891021728516,0.001001119613647461
145,Floresta de Isolamento (benchmark Vargas),0.75,0.75,0.75,0.14603257179260254,0.031002283096313477
146,Dummy,0.5,0.5,0.5,0.00099945068359375,0.0
147,Local Outlier Factor,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0010001659393310547,0.000990152359008789
148,Floresta de Isolamento,0.5,0.5,0.5,0.27599358558654785,0.05900096893310547
149,Envelope Eliptico MCD,0.5,0.5,0.5,0.7029745578765869,0.001989126205444336
150,One Class SVM,0.5,0.5,0.5,0.0019998550415039062,0.0019998550415039062
151,One Class SVM (benchmark Vargas),0.75,0.75,0.75,0.0020003318786621094,0.0019996166229248047
152,Floresta de Isolamento (benchmark Vargas),0.5833333333333334,0.5833333333333334,0.5833333333333334,0.17000150680541992,0.03202962875366211
153,Dummy,0.5,0.5,0.5,0.0,0.0
154,Local Outlier Factor,1.0,1.0,1.0,0.0030002593994140625,0.0020008087158203125
155,Floresta de Isolamento,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.2799975872039795,0.05800151824951172
156,Envelope Eliptico MCD,0.5,0.5,0.5,0.07200002670288086,0.0010352134704589844
157,One Class SVM,0.75,0.75,0.75,0.00099945068359375,0.0009930133819580078
158,One Class SVM (benchmark Vargas),0.5,0.5,0.5,0.0010004043579101562,0.0010004043579101562
159,Floresta de Isolamento (benchmark Vargas),0.5,0.5,0.5,0.14099597930908203,0.030002355575561523
160,Dummy,0.5,0.5,0.5,0.0,0.0
161,Local Outlier Factor,1.0,1.0,1.0,0.0019905567169189453,0.0009927749633789062
162,Floresta de Isolamento,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.2759978771209717,0.06296801567077637
163,Envelope Eliptico MCD,0.5,0.5,0.5,0.07509374618530273,0.001001596450805664
164,One Class SVM,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00099945068359375,0.0010025501251220703
165,One Class SVM (benchmark Vargas),0.75,0.75,0.75,0.0010025501251220703,0.0010025501251220703
166,Floresta de Isolamento (benchmark Vargas),1.0,1.0,1.0,0.13899445533752441,0.030010223388671875
167,Dummy,0.5,0.5,0.5,0.0,0.0
168,Local Outlier Factor,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0009989738464355469,0.000989675521850586
169,Floresta de Isolamento,0.75,0.75,0.75,0.28096771240234375,0.059999942779541016
170,Envelope Eliptico MCD,0.5,0.5,0.5,0.06699705123901367,0.0009984970092773438
171,One Class SVM,0.5,0.5,0.5,0.0020003318786621094,0.0
172,One Class SVM (benchmark Vargas),0.75,0.75,0.75,0.0010023117065429688,0.0009989738464355469
173,Floresta de Isolamento (benchmark Vargas),0.5833333333333334,0.5833333333333334,0.5833333333333334,0.1399998664855957,0.030002355575561523
174,Dummy,0.5,0.5,0.5,0.0,0.0
175,Local Outlier Factor,1.0,1.0,1.0,0.0019996166229248047,0.0009899139404296875
176,Floresta de Isolamento,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.2879650592803955,0.06000876426696777
177,Envelope Eliptico MCD,0.5,0.5,0.5,0.06100010871887207,0.0009999275207519531
178,One Class SVM,0.5,0.5,0.5,0.0010004043579101562,0.0009989738464355469
179,One Class SVM (benchmark Vargas),0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0010006427764892578,0.00099945068359375
180,Floresta de Isolamento (benchmark Vargas),0.5833333333333334,0.5833333333333334,0.5833333333333334,0.14299964904785156,0.029999732971191406
181,Dummy,0.5,0.5,0.5,0.0,0.0
182,Local Outlier Factor,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.000997781753540039,0.002000570297241211
183,Floresta de Isolamento,0.5,0.5,0.5,0.28699684143066406,0.06696557998657227
184,Envelope Eliptico MCD,0.5,0.5,0.5,0.061997175216674805,0.0010001659393310547
185,One Class SVM,0.5,0.5,0.5,0.002034425735473633,0.0009653568267822266
186,One Class SVM (benchmark Vargas),0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0009996891021728516,0.001033782958984375
187,Floresta de Isolamento (benchmark Vargas),0.6666666666666666,0.6666666666666666,0.6666666666666666,0.14296936988830566,0.03099966049194336
188,Dummy,0.5,0.5,0.5,0.0009996891021728516,0.0
189,Local Outlier Factor,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.00099945068359375,0.000989675521850586
190,Floresta de Isolamento,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.27700328826904297,0.05899643898010254
191,Envelope Eliptico MCD,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.06406235694885254,0.001001596450805664
192,One Class SVM,0.5,0.5,0.5,0.0009949207305908203,0.0009911060333251953
193,One Class SVM (benchmark Vargas),0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001004934310913086,0.0009982585906982422
194,Floresta de Isolamento (benchmark Vargas),0.4166666666666667,0.4166666666666667,0.4166666666666667,0.1399977207183838,0.029999732971191406
195,Dummy,0.5,0.5,0.5,0.0,0.0
196,Local Outlier Factor,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.002000093460083008,0.0009999275207519531
197,Floresta de Isolamento,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.2799992561340332,0.059000253677368164
198,Envelope Eliptico MCD,0.75,0.75,0.75,0.06699991226196289,0.0009987354278564453
199,One Class SVM,0.25,0.25,0.25,0.001998424530029297,0.0
200,One Class SVM (benchmark Vargas),0.25,0.25,0.25,0.0010004043579101562,0.0009980201721191406
201,Floresta de Isolamento (benchmark Vargas),0.9166666666666666,0.9166666666666666,0.9166666666666666,0.13999700546264648,0.02999567985534668
202,Dummy,0.5,0.5,0.5,0.0,0.0
203,Local Outlier Factor,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0010004043579101562,0.0009996891021728516
204,Floresta de Isolamento,0.75,0.75,0.75,0.2790505886077881,0.05899381637573242
205,Envelope Eliptico MCD,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.05795574188232422,0.0010361671447753906
206,One Class SVM,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0009868144989013672,0.0
207,One Class SVM (benchmark Vargas),0.5,0.5,0.5,0.0010111331939697266,0.000997781753540039
208,Floresta de Isolamento (benchmark Vargas),0.6666666666666666,0.6666666666666666,0.6666666666666666,0.14195966720581055,0.029000043869018555
209,Dummy,0.5,0.5,0.5,0.0,0.0
210,Local Outlier Factor,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0009984970092773438,0.0009899139404296875
211,Floresta de Isolamento,0.5,0.5,0.5,0.2759983539581299,0.059000253677368164
212,Envelope Eliptico MCD,0.5,0.5,0.5,0.01896810531616211,0.0010340213775634766
213,One Class SVM,0.75,0.75,0.75,0.000997304916381836,0.001001596450805664
214,One Class SVM (benchmark Vargas),0.75,0.75,0.75,0.0010004043579101562,0.0
215,Floresta de Isolamento (benchmark Vargas),0.5,0.5,0.5,0.13900160789489746,0.029999732971191406
216,Dummy,0.5,0.5,0.5,0.0,0.0
217,Local Outlier Factor,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0010006427764892578,0.0010030269622802734
218,Floresta de Isolamento,0.75,0.75,0.75,0.27596569061279297,0.05900001525878906
219,Envelope Eliptico MCD,0.5,0.5,0.5,0.07000064849853516,0.0009984970092773438
220,One Class SVM,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0010004043579101562,0.0010020732879638672
221,One Class SVM (benchmark Vargas),0.75,0.75,0.75,0.000997304916381836,0.001004934310913086
222,Floresta de Isolamento (benchmark Vargas),0.8333333333333334,0.8333333333333334,0.8333333333333334,0.140000581741333,0.03100109100341797
223,Dummy,0.5,0.5,0.5,0.000997781753540039,0.0
224,Local Outlier Factor,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0010004043579101562,0.0019998550415039062
225,Floresta de Isolamento,0.75,0.75,0.75,0.27599620819091797,0.059001922607421875
226,Envelope Eliptico MCD,0.5,0.5,0.5,0.05948448181152344,0.0009875297546386719
227,One Class SVM,0.5,0.5,0.5,0.0009984970092773438,0.0009908676147460938
228,One Class SVM (benchmark Vargas),0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001012563705444336,0.0009975433349609375
229,Floresta de Isolamento (benchmark Vargas),0.5,0.5,0.5,0.14000248908996582,0.03099799156188965
230,Dummy,0.5,0.5,0.5,0.0,0.0
231,Local Outlier Factor,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.001998424530029297,0.0010025501251220703
232,Floresta de Isolamento,0.75,0.75,0.75,0.2759978771209717,0.06000232696533203
233,Envelope Eliptico MCD,0.5,0.5,0.5,0.06094980239868164,0.000997304916381836
234,One Class SVM,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0009975433349609375,0.001007080078125
235,One Class SVM (benchmark Vargas),0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0010030269622802734,0.0009965896606445312
236,Floresta de Isolamento (benchmark Vargas),0.9166666666666666,0.9166666666666666,0.9166666666666666,0.13900089263916016,0.03100299835205078
237,Dummy,0.5,0.5,0.5,0.0,0.0
238,Local Outlier Factor,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0009984970092773438,0.002000093460083008
239,Floresta de Isolamento,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2760014533996582,0.058001041412353516
240,Envelope Eliptico MCD,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.01800370216369629,0.000997304916381836
241,One Class SVM,0.5,0.5,0.5,0.0009667873382568359,0.00102996826171875
242,One Class SVM (benchmark Vargas),0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0010020732879638672,0.0009982585906982422
243,Floresta de Isolamento (benchmark Vargas),0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1380002498626709,0.031000137329101562
244,Dummy,0.5,0.5,0.5,0.0,0.0
245,Local Outlier Factor,0.75,0.75,0.75,0.0009999275207519531,0.001988649368286133
246,Floresta de Isolamento,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.27499866485595703,0.06000328063964844
247,Envelope Eliptico MCD,0.5,0.5,0.5,0.06796455383300781,0.0010161399841308594
248,One Class SVM,0.5,0.5,0.5,0.0009996891021728516,0.0010035037994384766
249,One Class SVM (benchmark Vargas),0.8333333333333334,0.8333333333333334,0.8333333333333334,0.002006053924560547,0.0
250,Floresta de Isolamento (benchmark Vargas),0.75,0.75,0.75,0.1399989128112793,0.031002283096313477
251,Dummy,0.5,0.5,0.5,0.0,0.0009992122650146484
