CLASSIFICADOR,PRECISAO,REVOGACAO,F1,TREINAMENTO [s],TESTE [s] 
AutoEncoder,0.5787037037037037,0.5787037037037037,0.5787037037037037,3.239772081375122,0.04244144095314874
