,CLASSIFICADOR,PRECISAO,REVOGACAO,F1,TREINAMENTO [s],TESTE [s] 
0,AutoEncoder,0.5,0.5,0.5,4.71701979637146,0.039975643157958984
1,AutoEncoder,0.5,0.5,0.5,3.145996332168579,0.04700326919555664
2,AutoEncoder,0.75,0.75,0.75,3.591015100479126,0.040985107421875
3,AutoEncoder,0.5,0.5,0.5,3.3259732723236084,0.045995235443115234
4,AutoEncoder,0.5,0.5,0.5,3.348982095718384,0.05798482894897461
5,AutoEncoder,0.5,0.5,0.5,3.2479991912841797,0.03700065612792969
6,AutoEncoder,0.5,0.5,0.5,3.295001268386841,0.04199838638305664
7,AutoEncoder,0.5,0.5,0.5,3.633005142211914,0.04599499702453613
8,AutoEncoder,0.08333333333333333,0.08333333333333333,0.08333333333333333,2.9509823322296143,0.04198312759399414
9,AutoEncoder,0.5833333333333334,0.5833333333333334,0.5833333333333334,3.28399920463562,0.04399895668029785
10,AutoEncoder,1.0,1.0,1.0,2.723968505859375,0.04099583625793457
11,AutoEncoder,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.992976188659668,0.0439906120300293
12,AutoEncoder,0.75,0.75,0.75,3.200000047683716,0.03899884223937988
13,AutoEncoder,0.9166666666666666,0.9166666666666666,0.9166666666666666,2.84000301361084,0.04599738121032715
14,AutoEncoder,0.5833333333333334,0.5833333333333334,0.5833333333333334,2.980998992919922,0.036000967025756836
15,AutoEncoder,1.0,1.0,1.0,2.5390231609344482,0.03497314453125
16,AutoEncoder,0.5833333333333334,0.5833333333333334,0.5833333333333334,2.86899995803833,0.037000417709350586
17,AutoEncoder,0.5,0.5,0.5,3.114001750946045,0.04199790954589844
18,AutoEncoder,0.75,0.75,0.75,3.056011199951172,0.0449976921081543
19,AutoEncoder,0.5833333333333334,0.5833333333333334,0.5833333333333334,3.366173505783081,0.043999671936035156
20,AutoEncoder,0.5,0.5,0.5,3.523019790649414,0.0409848690032959
21,AutoEncoder,0.5,0.5,0.5,3.582000970840454,0.043999671936035156
22,AutoEncoder,0.5,0.5,0.5,3.26899790763855,0.04500007629394531
23,AutoEncoder,0.5833333333333334,0.5833333333333334,0.5833333333333334,3.4509756565093994,0.053989410400390625
24,AutoEncoder,0.5833333333333334,0.5833333333333334,0.5833333333333334,3.243013858795166,0.043985605239868164
25,AutoEncoder,0.5833333333333334,0.5833333333333334,0.5833333333333334,3.4060027599334717,0.044034481048583984
26,AutoEncoder,0.5,0.5,0.5,3.2060017585754395,0.0429990291595459
27,AutoEncoder,0.5,0.5,0.5,3.209001064300537,0.039018869400024414
28,AutoEncoder,0.5,0.5,0.5,3.345668315887451,0.03999900817871094
29,AutoEncoder,0.5,0.5,0.5,2.7689993381500244,0.038002967834472656
30,AutoEncoder,0.5,0.5,0.5,2.767995595932007,0.03699970245361328
31,AutoEncoder,0.5,0.5,0.5,2.9119911193847656,0.042001962661743164
32,AutoEncoder,0.5,0.5,0.5,3.4220027923583984,0.04600071907043457
33,AutoEncoder,0.5,0.5,0.5,3.8439979553222656,0.04300093650817871
34,AutoEncoder,0.8333333333333334,0.8333333333333334,0.8333333333333334,2.938997507095337,0.03600192070007324
35,AutoEncoder,0.5,0.5,0.5,3.520998477935791,0.039999961853027344
