CLASSIFICADOR,F1,PRECISAO,REVOGACAO,TESTE [s] ,TREINAMENTO [s]
"One-Class SVM: {'gamma': 0.001, 'kernel': 'rbf', 'nu': 0.01}",0.08421038058619534,0.08421038058619534,0.08421038058619534,7.85886107806174e-05,8.011887083226283e-05
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 'auto', 'n_estimators': 150, 'random_state': 1}",0.08709343546425634,0.08709343546425634,0.08709343546425634,0.0023308212467891194,0.007743752871496712
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 150, 'random_state': 1}",0.08709343546425634,0.08709343546425634,0.08709343546425634,0.0022254170623727653,0.008013300850970484
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 100, 'random_state': 1}",0.08750183561327743,0.08750183561327743,0.08750183561327743,0.0017083967914385471,0.005621079038449421
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 'auto', 'n_estimators': 100, 'random_state': 1}",0.08750183561327743,0.08750183561327743,0.08750183561327743,0.0014110477964624922,0.005022412386820215
"One-Class SVM: {'gamma': 0.01, 'kernel': 'rbf', 'nu': 0.001}",0.0877375699851754,0.0877375699851754,0.0877375699851754,8.177133073699279e-05,9.334384542450406e-05
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 'auto', 'n_estimators': 200, 'random_state': 1}",0.08791313788867954,0.08791313788867954,0.08791313788867954,0.0029889330631327348,0.011225579092208086
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 1.0, 'n_estimators': 200, 'random_state': 1}",0.08791313788867954,0.08791313788867954,0.08791313788867954,0.0035837997683244157,0.011097633749265524
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 'auto', 'n_estimators': 100, 'random_state': 1}",0.08898772179746829,0.08898772179746829,0.08898772179746829,0.0016509334939976493,0.024240565389145624
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 1.0, 'n_estimators': 100, 'random_state': 1}",0.08898772179746829,0.08898772179746829,0.08898772179746829,0.001647772231245222,0.0055296570086463435
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 1.0, 'n_estimators': 150, 'random_state': 1}",0.08929559218207628,0.08929559218207628,0.08929559218207628,0.002370052430815851,0.025901971412221444
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 'auto', 'n_estimators': 150, 'random_state': 1}",0.08929559218207628,0.08929559218207628,0.08929559218207628,0.0024001554977752908,0.008205304186306958
"One-Class SVM: {'gamma': 0.1, 'kernel': 'rbf', 'nu': 0.1}",0.08936343456557708,0.08936343456557708,0.08936343456557708,9.704116011547919e-05,0.00010646704961061809
"One-Class SVM: {'gamma': 0.1, 'kernel': 'rbf', 'nu': 0.5}",0.09113675677442996,0.09113675677442996,0.09113675677442996,8.929316983954397e-05,0.00011250808786403189
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 0.5, 'n_estimators': 150, 'random_state': 1}",0.09217376661844329,0.09217376661844329,0.09217376661844329,0.002591966240364712,0.008394426159968205
"One-Class SVM: {'gamma': 0.0001, 'kernel': 'rbf', 'nu': 0.5}",0.09282376248676585,0.09282376248676585,0.09282376248676585,7.723991858895544e-05,0.00010512071700011405
"One-Class SVM: {'gamma': 0.001, 'kernel': 'rbf', 'nu': 0.1}",0.09342757698952613,0.09342757698952613,0.09342757698952613,8.725564107607806e-05,6.736096439549894e-05
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 0.5, 'n_estimators': 100, 'random_state': 1}",0.09377671149735436,0.09377671149735436,0.09377671149735436,0.002006015538086356,0.005943036005372093
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 1.0, 'n_estimators': 50, 'random_state': 1}",0.09392874350138443,0.09392874350138443,0.09392874350138443,0.0009817048174525765,0.00302824935442973
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 'auto', 'n_estimators': 50, 'random_state': 1}",0.09392874350138443,0.09392874350138443,0.09392874350138443,0.0011057918793563489,0.0028682447182850866
"One-Class SVM: {'gamma': 'scale', 'kernel': 'rbf', 'nu': 0.01}",0.09486250751894026,0.09486250751894026,0.09486250751894026,7.28780986001273e-05,8.18259815742114e-05
"One-Class SVM: {'gamma': 0.1, 'kernel': 'rbf', 'nu': 0.01}",0.0948974762962384,0.0948974762962384,0.0948974762962384,7.798308642726963e-05,9.560374083664713e-05
"One-Class SVM: {'gamma': 0.001, 'kernel': 'rbf', 'nu': 0.5}",0.09527101997258644,0.09527101997258644,0.09527101997258644,8.737060802044835e-05,9.455247603288989e-05
"One-Class SVM: {'gamma': 'auto', 'kernel': 'rbf', 'nu': 0.1}",0.09609181607618081,0.09609181607618081,0.09609181607618081,8.366982431778554e-05,9.026335618057753e-05
"One-Class SVM: {'gamma': 0.1, 'kernel': 'rbf', 'nu': 0.001}",0.09706326348338984,0.09706326348338984,0.09706326348338984,5.8846443949326654e-05,8.197319485637809e-05
"One-Class SVM: {'gamma': 'auto', 'kernel': 'rbf', 'nu': 0.5}",0.09723146022048644,0.09723146022048644,0.09723146022048644,8.326291648340576e-05,9.018686591173006e-05
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.1, 'random_state': 1, 'support_fraction': 0.95}",0.09751743687959588,0.09751743687959588,0.09751743687959588,0.0009736533155254599,0.1652833846038159
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.1, 'random_state': 1, 'support_fraction': 0.99}",0.09751743687959588,0.09751743687959588,0.09751743687959588,0.000983336248450441,0.17636917660691612
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.1, 'random_state': 1, 'support_fraction': 0.975}",0.09751743687959588,0.09751743687959588,0.09751743687959588,0.001203033833452524,0.18043533981494858
"One-Class SVM: {'gamma': 10.0, 'kernel': 'linear', 'nu': 0.0001}",0.09812911279342308,0.09812911279342308,0.09812911279342308,7.343504736936904e-05,6.678689632694163e-05
"One-Class SVM: {'gamma': 0.5, 'kernel': 'linear', 'nu': 0.0001}",0.09812911279342308,0.09812911279342308,0.09812911279342308,7.873180618383677e-05,9.425809055453126e-05
"One-Class SVM: {'gamma': 0.1, 'kernel': 'linear', 'nu': 0.0001}",0.09812911279342308,0.09812911279342308,0.09812911279342308,7.003392190300822e-05,7.849712343060484e-05
"One-Class SVM: {'gamma': 'auto', 'kernel': 'linear', 'nu': 0.0001}",0.09812911279342308,0.09812911279342308,0.09812911279342308,8.523455202235519e-05,0.00012627488841200927
"One-Class SVM: {'gamma': 0.0001, 'kernel': 'linear', 'nu': 0.0001}",0.09812911279342308,0.09812911279342308,0.09812911279342308,6.65962875816329e-05,0.00011616440373318554
"One-Class SVM: {'gamma': 1.0, 'kernel': 'linear', 'nu': 0.0001}",0.09812911279342308,0.09812911279342308,0.09812911279342308,0.00012860011319800466,6.715209556279617e-05
"One-Class SVM: {'gamma': 5.0, 'kernel': 'linear', 'nu': 0.0001}",0.09812911279342308,0.09812911279342308,0.09812911279342308,0.00010368716048582249,0.0001083885198779619
"One-Class SVM: {'gamma': 0.001, 'kernel': 'linear', 'nu': 0.0001}",0.09812911279342308,0.09812911279342308,0.09812911279342308,9.299529307062392e-05,9.610949285150835e-05
"One-Class SVM: {'gamma': 0.01, 'kernel': 'linear', 'nu': 0.0001}",0.09812911279342308,0.09812911279342308,0.09812911279342308,6.69564306146856e-05,7.645239287371742e-05
"One-Class SVM: {'gamma': 'scale', 'kernel': 'linear', 'nu': 0.0001}",0.09812911279342308,0.09812911279342308,0.09812911279342308,6.991008054179567e-05,7.106315433409883e-05
"One-Class SVM: {'gamma': 'scale', 'kernel': 'rbf', 'nu': 0.001}",0.0982457205608377,0.0982457205608377,0.0982457205608377,6.423777785345628e-05,8.521050826757074e-05
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 50, 'random_state': 1}",0.09871388269186969,0.09871388269186969,0.09871388269186969,0.0008111993143746442,0.0029011834036050425
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 'auto', 'n_estimators': 50, 'random_state': 1}",0.09871388269186969,0.09871388269186969,0.09871388269186969,0.0008488488965705201,0.002839988632254491
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.1, 'random_state': 1, 'support_fraction': 0.975}",0.09988582423000496,0.09988582423000496,0.09988582423000496,0.0008534026137504408,0.18564996793451458
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.1, 'random_state': 1, 'support_fraction': 0.95}",0.09988582423000496,0.09988582423000496,0.09988582423000496,0.0008393536675185287,0.17809150451609296
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.1, 'random_state': 1, 'support_fraction': 0.99}",0.09988582423000496,0.09988582423000496,0.09988582423000496,0.0008823560099459636,0.18462355060852237
"One-Class SVM: {'gamma': 0.01, 'kernel': 'rbf', 'nu': 0.01}",0.10332099417646896,0.10332099417646896,0.10332099417646896,8.172823028002281e-05,0.00010089137623467862
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 0.5, 'n_estimators': 100, 'random_state': 1}",0.10622627836879715,0.10622627836879715,0.10622627836879715,0.0016273257602893436,0.00596282589221782
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 0.75, 'n_estimators': 150, 'random_state': 1}",0.10785758274035274,0.10785758274035274,0.10785758274035274,0.0022548564938484708,0.008306739383168945
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 0.75, 'n_estimators': 100, 'random_state': 1}",0.10813744957058946,0.10813744957058946,0.10813744957058946,0.0014713366220514869,0.005088548418716057
"One-Class SVM: {'gamma': 'scale', 'kernel': 'poly', 'nu': 0.001}",0.1083139468133669,0.1083139468133669,0.1083139468133669,9.200262316799396e-05,9.155834510137346e-05
"One-Class SVM: {'gamma': 'auto', 'kernel': 'rbf', 'nu': 0.01}",0.1088903425122827,0.1088903425122827,0.1088903425122827,6.532423083007005e-05,7.249014465082867e-05
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'metric': 'hamming', 'n_neighbors': 5, 'novelty': True}",0.11002623271847163,0.11002623271847163,0.11002623271847163,0.00011921650565239688,0.00010687553535938577
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 0.75, 'n_estimators': 200, 'random_state': 1}",0.11137132376577658,0.11137132376577658,0.11137132376577658,0.003010353707289298,0.013905805632977648
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 0.75, 'n_estimators': 50, 'random_state': 1}",0.11143467570547427,0.11143467570547427,0.11143467570547427,0.0008715318242310116,0.0030198174702226587
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 0.75, 'n_estimators': 50, 'random_state': 1}",0.11234738677689521,0.11234738677689521,0.11234738677689521,0.0008365440293958942,0.0028574369932218846
"One-Class SVM: {'gamma': 0.01, 'kernel': 'rbf', 'nu': 0.1}",0.11285494090895305,0.11285494090895305,0.11285494090895305,7.709528018743062e-05,8.665078269702273e-05
"One-Class SVM: {'gamma': 5.0, 'kernel': 'linear', 'nu': 0.001}",0.11334313412361008,0.11334313412361008,0.11334313412361008,8.128095996532531e-05,0.00010111257348250608
"One-Class SVM: {'gamma': 1.0, 'kernel': 'linear', 'nu': 0.001}",0.11334313412361008,0.11334313412361008,0.11334313412361008,7.706104428736167e-05,7.289086818112523e-05
"One-Class SVM: {'gamma': 'scale', 'kernel': 'linear', 'nu': 0.001}",0.11334313412361008,0.11334313412361008,0.11334313412361008,5.9780050532981025e-05,7.383083554052565e-05
"One-Class SVM: {'gamma': 0.0001, 'kernel': 'linear', 'nu': 0.001}",0.11334313412361008,0.11334313412361008,0.11334313412361008,8.417407808723004e-05,8.944313000456704e-05
"One-Class SVM: {'gamma': 0.5, 'kernel': 'linear', 'nu': 0.001}",0.11334313412361008,0.11334313412361008,0.11334313412361008,8.737957521954877e-05,9.200501032976705e-05
"One-Class SVM: {'gamma': 'auto', 'kernel': 'linear', 'nu': 0.001}",0.11334313412361008,0.11334313412361008,0.11334313412361008,9.418803721407602e-05,9.902790869033798e-05
"One-Class SVM: {'gamma': 0.001, 'kernel': 'linear', 'nu': 0.001}",0.11334313412361008,0.11334313412361008,0.11334313412361008,9.600360201342702e-05,7.453731152341288e-05
"One-Class SVM: {'gamma': 10.0, 'kernel': 'linear', 'nu': 0.001}",0.11334313412361008,0.11334313412361008,0.11334313412361008,0.00010196955005456231,8.216254662788162e-05
"One-Class SVM: {'gamma': 0.1, 'kernel': 'linear', 'nu': 0.001}",0.11334313412361008,0.11334313412361008,0.11334313412361008,8.040727663292828e-05,7.5137464267375e-05
"One-Class SVM: {'gamma': 0.01, 'kernel': 'linear', 'nu': 0.001}",0.11334313412361008,0.11334313412361008,0.11334313412361008,7.861286442891503e-05,8.708735532039977e-05
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.05, 'random_state': 1, 'support_fraction': 0.99}",0.11349954103904077,0.11349954103904077,0.11349954103904077,0.0013421332786415032,0.16599420992104658
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.05, 'random_state': 1, 'support_fraction': 0.95}",0.11349954103904077,0.11349954103904077,0.11349954103904077,0.0008922251863587327,0.1662590291359545
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.05, 'random_state': 1, 'support_fraction': 0.975}",0.11349954103904077,0.11349954103904077,0.11349954103904077,0.0009077950794524426,0.17144768869266155
"One-Class SVM: {'gamma': 'scale', 'kernel': 'poly', 'nu': 0.1}",0.11452077598225631,0.11452077598225631,0.11452077598225631,7.51302649134037e-05,9.374968830164257e-05
"One-Class SVM: {'gamma': 1.0, 'kernel': 'poly', 'nu': 0.01}",0.11487057904858967,0.11487057904858967,0.11487057904858967,9.828727434484379e-05,8.281648249336434e-05
"One-Class SVM: {'gamma': 0.5, 'kernel': 'poly', 'nu': 0.1}",0.11496153367025787,0.11496153367025787,0.11496153367025787,8.598504166460743e-05,9.292669307960099e-05
"One-Class SVM: {'gamma': 1.0, 'kernel': 'poly', 'nu': 0.1}",0.11496153367025787,0.11496153367025787,0.11496153367025787,0.0001052272716574606,0.00011168099874508075
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'metric': 'euclidean', 'n_neighbors': 5, 'novelty': True}",0.11531598699756146,0.11531598699756146,0.11531598699756146,7.262582243428635e-05,0.0001310905550043761
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'metric': 'minkowski', 'n_neighbors': 5, 'novelty': True}",0.11531598699756146,0.11531598699756146,0.11531598699756146,8.762040679325867e-05,0.00010618650540707679
"One-Class SVM: {'gamma': 0.5, 'kernel': 'poly', 'nu': 0.0001}",0.11563734987450357,0.11563734987450357,0.11563734987450357,5.8189505086103775e-05,7.043537651195991e-05
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 0.75, 'n_estimators': 200, 'random_state': 1}",0.11647022559145066,0.11647022559145066,0.11647022559145066,0.003074454213913589,0.010375292146057515
"One-Class SVM: {'gamma': 1.0, 'kernel': 'poly', 'nu': 0.0001}",0.1169211857925401,0.1169211857925401,0.1169211857925401,7.749380004909093e-05,6.593427310927244e-05
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 0.75, 'n_estimators': 100, 'random_state': 1}",0.1171204729837441,0.1171204729837441,0.1171204729837441,0.0016812111263361691,0.00536255520887041
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.05, 'random_state': 1, 'support_fraction': 0.975}",0.11769480297895717,0.11769480297895717,0.11769480297895717,0.0016773502915314446,0.1765472699129544
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.05, 'random_state': 1, 'support_fraction': 0.95}",0.11769480297895717,0.11769480297895717,0.11769480297895717,0.0013720743285256382,0.16693043892499032
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.05, 'random_state': 1, 'support_fraction': 0.99}",0.11769480297895717,0.11769480297895717,0.11769480297895717,0.0011249279186792316,0.17613302193192032
"One-Class SVM: {'gamma': 1.0, 'kernel': 'poly', 'nu': 0.001}",0.11772152358155977,0.11772152358155977,0.11772152358155977,0.00011484859826020636,0.00010342293569971035
"One-Class SVM: {'gamma': 0.5, 'kernel': 'poly', 'nu': 0.01}",0.11772152358155977,0.11772152358155977,0.11772152358155977,7.402992703898385e-05,8.362618335228248e-05
"One-Class SVM: {'gamma': 0.1, 'kernel': 'poly', 'nu': 0.01}",0.11788172000362439,0.11788172000362439,0.11788172000362439,9.968882891162482e-05,0.0001128614007176447
"One-Class SVM: {'gamma': 0.1, 'kernel': 'linear', 'nu': 0.01}",0.11840717842955502,0.11840717842955502,0.11840717842955502,5.834996330031795e-05,6.737046881632073e-05
"One-Class SVM: {'gamma': 10.0, 'kernel': 'linear', 'nu': 0.01}",0.11840717842955502,0.11840717842955502,0.11840717842955502,8.641593680907205e-05,9.49046552015734e-05
"One-Class SVM: {'gamma': 'scale', 'kernel': 'linear', 'nu': 0.01}",0.11840717842955502,0.11840717842955502,0.11840717842955502,6.15376353039473e-05,8.929961503770383e-05
"One-Class SVM: {'gamma': 5.0, 'kernel': 'linear', 'nu': 0.01}",0.11840717842955502,0.11840717842955502,0.11840717842955502,5.769640145310997e-05,6.729411686063395e-05
"One-Class SVM: {'gamma': 0.01, 'kernel': 'linear', 'nu': 0.01}",0.11840717842955502,0.11840717842955502,0.11840717842955502,8.29907017617478e-05,7.268444308762402e-05
"One-Class SVM: {'gamma': 0.001, 'kernel': 'linear', 'nu': 0.01}",0.11840717842955502,0.11840717842955502,0.11840717842955502,8.332131606932818e-05,9.215375314970239e-05
"One-Class SVM: {'gamma': 0.0001, 'kernel': 'linear', 'nu': 0.01}",0.11840717842955502,0.11840717842955502,0.11840717842955502,7.631159660754885e-05,9.101106556518676e-05
"One-Class SVM: {'gamma': 0.5, 'kernel': 'linear', 'nu': 0.01}",0.11840717842955502,0.11840717842955502,0.11840717842955502,7.28083015472726e-05,8.54762283565588e-05
"One-Class SVM: {'gamma': 1.0, 'kernel': 'linear', 'nu': 0.01}",0.11840717842955502,0.11840717842955502,0.11840717842955502,5.9937585783338745e-05,7.571012822579185e-05
"One-Class SVM: {'gamma': 'auto', 'kernel': 'linear', 'nu': 0.01}",0.11840717842955502,0.11840717842955502,0.11840717842955502,9.20882886203321e-05,8.944190008953924e-05
"One-Class SVM: {'gamma': 5.0, 'kernel': 'poly', 'nu': 0.001}",0.11853069608186671,0.11853069608186671,0.11853069608186671,7.273194778542233e-05,8.07057905611622e-05
"One-Class SVM: {'gamma': 10.0, 'kernel': 'poly', 'nu': 0.0001}",0.11853069608186671,0.11853069608186671,0.11853069608186671,0.00010979423622119088,0.00011267107768171641
"One-Class SVM: {'gamma': 5.0, 'kernel': 'poly', 'nu': 0.0001}",0.11875893773768514,0.11875893773768514,0.11875893773768514,7.224543444466756e-05,8.62923071722375e-05
"One-Class SVM: {'gamma': 10.0, 'kernel': 'poly', 'nu': 0.001}",0.11875893773768514,0.11875893773768514,0.11875893773768514,8.279710616732356e-05,8.540231172788689e-05
"One-Class SVM: {'gamma': 5.0, 'kernel': 'poly', 'nu': 0.01}",0.11875893773768514,0.11875893773768514,0.11875893773768514,7.065411820881481e-05,7.864795164677102e-05
"One-Class SVM: {'gamma': 0.0001, 'kernel': 'linear', 'nu': 0.1}",0.1190537734630422,0.1190537734630422,0.1190537734630422,8.761418773951606e-05,8.279388403301548e-05
"One-Class SVM: {'gamma': 5.0, 'kernel': 'linear', 'nu': 0.1}",0.1190537734630422,0.1190537734630422,0.1190537734630422,7.117369538501894e-05,8.714050480352859e-05
"One-Class SVM: {'gamma': 0.001, 'kernel': 'linear', 'nu': 0.1}",0.1190537734630422,0.1190537734630422,0.1190537734630422,9.688181581581655e-05,0.00010254129726108659
"One-Class SVM: {'gamma': 0.5, 'kernel': 'linear', 'nu': 0.1}",0.1190537734630422,0.1190537734630422,0.1190537734630422,9.551297452991304e-05,9.964831287655423e-05
"One-Class SVM: {'gamma': 'auto', 'kernel': 'linear', 'nu': 0.1}",0.1190537734630422,0.1190537734630422,0.1190537734630422,7.969124580470803e-05,0.0001043037134523659
"One-Class SVM: {'gamma': 0.1, 'kernel': 'linear', 'nu': 0.1}",0.1190537734630422,0.1190537734630422,0.1190537734630422,5.7668458866178443e-05,6.61918259840463e-05
"One-Class SVM: {'gamma': 'scale', 'kernel': 'linear', 'nu': 0.1}",0.1190537734630422,0.1190537734630422,0.1190537734630422,6.892042119675076e-05,8.039515336796445e-05
"One-Class SVM: {'gamma': 10.0, 'kernel': 'linear', 'nu': 0.1}",0.1190537734630422,0.1190537734630422,0.1190537734630422,0.00010336998549037384,0.00010589730149269636
"One-Class SVM: {'gamma': 1.0, 'kernel': 'linear', 'nu': 0.1}",0.1190537734630422,0.1190537734630422,0.1190537734630422,7.253539236666196e-05,9.285985198731457e-05
"One-Class SVM: {'gamma': 0.01, 'kernel': 'linear', 'nu': 0.1}",0.1190537734630422,0.1190537734630422,0.1190537734630422,6.678257819514153e-05,8.0020361621696e-05
"One-Class SVM: {'gamma': 10.0, 'kernel': 'poly', 'nu': 0.01}",0.1198545919065269,0.1198545919065269,0.1198545919065269,9.192068638043738e-05,0.00010307151339765985
"One-Class SVM: {'gamma': 10.0, 'kernel': 'poly', 'nu': 0.1}",0.1198545919065269,0.1198545919065269,0.1198545919065269,6.11610348259394e-05,9.690575921279388e-05
"One-Class SVM: {'gamma': 5.0, 'kernel': 'poly', 'nu': 0.1}",0.1198545919065269,0.1198545919065269,0.1198545919065269,8.821481837015981e-05,0.00010114611493540761
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 0.75, 'n_estimators': 200, 'random_state': 1}",0.12010922157199701,0.12010922157199701,0.12010922157199701,0.0032461130738654547,0.011969398616226902
"One-Class SVM: {'gamma': 10.0, 'kernel': 'poly', 'nu': 0.5}",0.12056820405285593,0.12056820405285593,0.12056820405285593,7.872795782598016e-05,0.00010349023873676418
"One-Class SVM: {'gamma': 5.0, 'kernel': 'poly', 'nu': 0.5}",0.12056820405285593,0.12056820405285593,0.12056820405285593,8.099735864238141e-05,0.00011098538676591779
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 0.75, 'n_estimators': 150, 'random_state': 1}",0.12097266565514475,0.12097266565514475,0.12097266565514475,0.002322870581284101,0.007953989980291705
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'metric': 'manhattan', 'n_neighbors': 5, 'novelty': True}",0.12131034684485342,0.12131034684485342,0.12131034684485342,8.815261398929383e-05,0.00010872351800837894
"One-Class SVM: {'gamma': 0.01, 'kernel': 'poly', 'nu': 0.01}",0.12137293531047141,0.12137293531047141,0.12137293531047141,5.852549960495937e-05,7.769057269558208e-05
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 0.75, 'n_estimators': 150, 'random_state': 1}",0.12143786043755486,0.12143786043755486,0.12143786043755486,0.002344402439285571,0.007787508736704775
"One-Class SVM: {'gamma': 0.5, 'kernel': 'poly', 'nu': 0.001}",0.12179047205395917,0.12179047205395917,0.12179047205395917,6.603244381708576e-05,6.351233179307694e-05
"One-Class SVM: {'gamma': 5.0, 'kernel': 'linear', 'nu': 0.5}",0.12195601716118908,0.12195601716118908,0.12195601716118908,9.373478692237274e-05,8.680326263077356e-05
"One-Class SVM: {'gamma': 0.0001, 'kernel': 'linear', 'nu': 0.5}",0.12195601716118908,0.12195601716118908,0.12195601716118908,6.249143555720717e-05,6.377559507326629e-05
"One-Class SVM: {'gamma': 10.0, 'kernel': 'linear', 'nu': 0.5}",0.12195601716118908,0.12195601716118908,0.12195601716118908,0.00010393745676513745,0.00010766379138943921
"One-Class SVM: {'gamma': 0.1, 'kernel': 'linear', 'nu': 0.5}",0.12195601716118908,0.12195601716118908,0.12195601716118908,6.161429837834815e-05,6.237965841270536e-05
"One-Class SVM: {'gamma': 1.0, 'kernel': 'linear', 'nu': 0.5}",0.12195601716118908,0.12195601716118908,0.12195601716118908,7.450863696758737e-05,8.763461515346625e-05
"One-Class SVM: {'gamma': 0.5, 'kernel': 'linear', 'nu': 0.5}",0.12195601716118908,0.12195601716118908,0.12195601716118908,6.897313680882367e-05,6.58923693290377e-05
"One-Class SVM: {'gamma': 'scale', 'kernel': 'linear', 'nu': 0.5}",0.12195601716118908,0.12195601716118908,0.12195601716118908,6.158845103751233e-05,7.245663364690655e-05
"One-Class SVM: {'gamma': 'auto', 'kernel': 'linear', 'nu': 0.5}",0.12195601716118908,0.12195601716118908,0.12195601716118908,8.591159192195278e-05,9.56182034927628e-05
"One-Class SVM: {'gamma': 0.01, 'kernel': 'linear', 'nu': 0.5}",0.12195601716118908,0.12195601716118908,0.12195601716118908,8.255150159817478e-05,8.303641505145399e-05
"One-Class SVM: {'gamma': 0.001, 'kernel': 'linear', 'nu': 0.5}",0.12195601716118908,0.12195601716118908,0.12195601716118908,8.223085750944758e-05,8.711698360741603e-05
"One-Class SVM: {'gamma': 0.1, 'kernel': 'poly', 'nu': 0.1}",0.12263113331108215,0.12263113331108215,0.12263113331108215,9.976682917483688e-05,0.0001161848610760259
"One-Class SVM: {'gamma': 'auto', 'kernel': 'poly', 'nu': 0.1}",0.12369357809183847,0.12369357809183847,0.12369357809183847,5.8150173908822256e-05,6.476172265314923e-05
"One-Class SVM: {'gamma': 'scale', 'kernel': 'poly', 'nu': 0.01}",0.12370784154297755,0.12370784154297755,0.12370784154297755,5.936070710529851e-05,8.057095104401822e-05
"One-Class SVM: {'gamma': 'auto', 'kernel': 'poly', 'nu': 0.0001}",0.1239475934507956,0.1239475934507956,0.1239475934507956,8.485037607967687e-05,0.00010342051520783045
"One-Class SVM: {'gamma': 1.0, 'kernel': 'poly', 'nu': 0.5}",0.12502492923956088,0.12502492923956088,0.12502492923956088,0.00010235567386362159,0.00012733492147976833
"One-Class SVM: {'gamma': 'scale', 'kernel': 'poly', 'nu': 0.5}",0.12502492923956096,0.12502492923956096,0.12502492923956096,6.704714904781552e-05,8.96525825109432e-05
"One-Class SVM: {'gamma': 'auto', 'kernel': 'poly', 'nu': 0.5}",0.12502492923956096,0.12502492923956096,0.12502492923956096,7.151387734529868e-05,7.389927006733729e-05
"One-Class SVM: {'gamma': 0.1, 'kernel': 'poly', 'nu': 0.001}",0.1255081114806502,0.1255081114806502,0.1255081114806502,0.00010132169879159894,0.00012329339111358175
"One-Class SVM: {'gamma': 0.5, 'kernel': 'poly', 'nu': 0.5}",0.12689948056426326,0.12689948056426326,0.12689948056426326,9.188239761104194e-05,8.80097196539663e-05
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.01, 'random_state': 1, 'support_fraction': 0.95}",0.12814517182650448,0.12814517182650448,0.12814517182650448,0.0007855093924308753,0.17117637998804971
