CLASSIFICADOR,PRECISAO,REVOGACAO,F1,TREINAMENTO [s],TESTE [s] 
AutoEncoder LSTM,0.17982146250496645,0.17982146250496645,0.17982146250496645,0.7631702050148761,0.2931540973439724
