CLASSIFICADOR,PRECISAO,REVOGACAO,F1,TREINAMENTO [s],TESTE [s] 
AutoEncoder,0.16947046378421843,0.16947046378421843,0.16947046378421843,0.2837736129478983,0.04668971987224565
