CLASSIFICADOR,PRECISAO,REVOGACAO,F1,TREINAMENTO [s],TESTE [s] 
"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.19088675980991818,0.19088675980991818,0.19088675980991818,0.799982649649762,0.0027276466639221592
"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.1911009405697331,0.1911009405697331,0.1911009405697331,0.5721044600941302,0.0024219839440184107
"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.1911009405697331,0.1911009405697331,0.1911009405697331,0.712425609344902,0.0025264287190535873
"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.1911009405697331,0.1911009405697331,0.1911009405697331,0.4295755557264404,0.0027374257394422313
"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.19178135164587184,0.19178135164587184,0.19178135164587184,1.0575168850852865,0.003854982956518701
"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.19178135164587184,0.19178135164587184,0.19178135164587184,0.3600974887477005,0.002475974823465872
"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.19199313598151235,0.19199313598151235,0.19199313598151235,0.6628624967690243,0.0028057104053773652
"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [16, 8, 8, 16]}",0.19199313598151235,0.19199313598151235,0.19199313598151235,0.46470980973072934,0.0026085683421713263
