,CLASSIFICADOR,PRECISAO,REVOGACAO,F1,TREINAMENTO [s],TESTE [s] 
22,Envelope Eliptico MCD,0.5833333333333334,0.5833333333333334,0.5833333333333334,10.248969554901123,0.01299285888671875
23,One Class SVM,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.011000633239746094,0.006999015808105469
24,Dummy,0.5,0.5,0.5,0.0,0.0
25,Local Outlier Factor,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0039997100830078125,0.004998922348022461
26,Floresta de Isolamento,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.08203697204589844,0.020999431610107422
27,Envelope Eliptico MCD,0.5,0.5,0.5,13.443571329116821,0.00899648666381836
28,One Class SVM,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.003998279571533203,0.0050008296966552734
29,Dummy,0.5,0.5,0.5,0.0,0.0
30,Local Outlier Factor,1.0,1.0,1.0,0.007000923156738281,0.005998134613037109
31,Floresta de Isolamento,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0980367660522461,0.02496504783630371
32,Envelope Eliptico MCD,0.5,0.5,0.5,10.864003419876099,0.02299666404724121
33,One Class SVM,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.007998466491699219,0.010000467300415039
34,Dummy,0.5,0.5,0.5,0.0009999275207519531,0.0
35,Local Outlier Factor,1.0,1.0,1.0,0.007997989654541016,0.012000560760498047
36,Floresta de Isolamento,0.5,0.5,0.5,0.08503556251525879,0.0240023136138916
37,Envelope Eliptico MCD,0.8333333333333334,0.8333333333333334,0.8333333333333334,13.092971086502075,0.03299570083618164
38,One Class SVM,0.5,0.5,0.5,0.01300358772277832,0.006998538970947266
39,Dummy,0.5,0.5,0.5,0.0,0.0
40,Local Outlier Factor,0.5,0.5,0.5,0.005999565124511719,0.005000114440917969
41,Floresta de Isolamento,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.07803678512573242,0.0189971923828125
42,Envelope Eliptico MCD,0.5833333333333334,0.5833333333333334,0.5833333333333334,8.86454176902771,0.007997274398803711
43,One Class SVM,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.005998849868774414,0.006000041961669922
44,Dummy,0.5,0.5,0.5,0.0,0.0010008811950683594
45,Local Outlier Factor,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.005000114440917969,0.003998756408691406
46,Floresta de Isolamento,0.5,0.5,0.5,0.09003829956054688,0.02096271514892578
47,Envelope Eliptico MCD,0.75,0.75,0.75,10.424999952316284,0.010000228881835938
48,One Class SVM,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.004999876022338867,0.0039997100830078125
49,Dummy,0.5,0.5,0.5,0.0,0.0
50,Local Outlier Factor,1.0,1.0,1.0,0.004021883010864258,0.0029654502868652344
51,Floresta de Isolamento,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.11199808120727539,0.02103590965270996
52,Envelope Eliptico MCD,0.9166666666666666,0.9166666666666666,0.9166666666666666,7.037999391555786,0.002997875213623047
53,One Class SVM,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.002001047134399414,0.0019989013671875
54,Dummy,0.5,0.5,0.5,0.0,0.0
55,Local Outlier Factor,1.0,1.0,1.0,0.009000062942504883,0.008998394012451172
56,Floresta de Isolamento,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.10499763488769531,0.02500319480895996
57,Envelope Eliptico MCD,1.0,1.0,1.0,18.05059027671814,0.009998798370361328
58,One Class SVM,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.00400090217590332,0.005001068115234375
59,Dummy,0.5,0.5,0.5,0.0,0.0
60,Local Outlier Factor,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.004999637603759766,0.003998756408691406
61,Floresta de Isolamento,0.75,0.75,0.75,0.0989980697631836,0.02203655242919922
62,Envelope Eliptico MCD,0.5833333333333334,0.5833333333333334,0.5833333333333334,13.724965810775757,0.008998870849609375
63,One Class SVM,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.007002830505371094,0.007964849472045898
64,Dummy,0.5,0.5,0.5,0.0,0.0
65,Local Outlier Factor,1.0,1.0,1.0,0.00500035285949707,0.003999948501586914
66,Floresta de Isolamento,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.08203411102294922,0.020003080368041992
67,Envelope Eliptico MCD,0.8333333333333334,0.8333333333333334,0.8333333333333334,13.125579357147217,0.012998342514038086
68,One Class SVM,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.006999969482421875,0.007001399993896484
69,Dummy,0.5,0.5,0.5,0.0009996891021728516,0.0
70,Local Outlier Factor,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0039997100830078125,0.006000041961669922
71,Floresta de Isolamento,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.09299850463867188,0.021045684814453125
72,Envelope Eliptico MCD,0.75,0.75,0.75,12.302958965301514,0.00999760627746582
73,One Class SVM,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0039975643157958984,0.006001949310302734
74,Dummy,0.5,0.5,0.5,0.0,0.0
75,Local Outlier Factor,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.00699925422668457,0.005002737045288086
76,Floresta de Isolamento,0.75,0.75,0.75,0.09699892997741699,0.01999807357788086
77,Envelope Eliptico MCD,0.6666666666666666,0.6666666666666666,0.6666666666666666,8.874003887176514,0.005997896194458008
78,One Class SVM,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.003998517990112305,0.0039997100830078125
79,Dummy,0.5,0.5,0.5,0.0,0.0009999275207519531
80,Local Outlier Factor,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.004000186920166016,0.0049974918365478516
81,Floresta de Isolamento,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.09799957275390625,0.022043466567993164
82,Envelope Eliptico MCD,0.75,0.75,0.75,16.96305799484253,0.007997274398803711
83,One Class SVM,0.25,0.25,0.25,0.0049991607666015625,0.003999948501586914
84,Dummy,0.5,0.5,0.5,0.0,0.0
85,Local Outlier Factor,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0050351619720458984,0.004999876022338867
86,Floresta de Isolamento,0.5,0.5,0.5,0.08799934387207031,0.023000001907348633
87,Envelope Eliptico MCD,0.5,0.5,0.5,13.279967069625854,0.012998819351196289
88,One Class SVM,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.004999637603759766,0.006000518798828125
89,Dummy,0.5,0.5,0.5,0.0,0.0
90,Local Outlier Factor,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.003997802734375,0.003999948501586914
91,Floresta de Isolamento,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.08099985122680664,0.018000125885009766
92,Envelope Eliptico MCD,0.75,0.75,0.75,7.031002044677734,0.0029981136322021484
93,One Class SVM,0.75,0.75,0.75,0.0030019283294677734,0.0049991607666015625
94,Dummy,0.5,0.5,0.5,0.0,0.0
95,Local Outlier Factor,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.011999130249023438,0.010001182556152344
96,Floresta de Isolamento,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.09100008010864258,0.024001121520996094
97,Envelope Eliptico MCD,0.5,0.5,0.5,12.696002721786499,0.020994901657104492
98,One Class SVM,0.5,0.5,0.5,0.00603795051574707,0.005998849868774414
99,Dummy,0.5,0.5,0.5,0.0,0.0
100,Local Outlier Factor,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.010999917984008789,0.01199960708618164
101,Floresta de Isolamento,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.08103466033935547,0.022998571395874023
102,Envelope Eliptico MCD,0.75,0.75,0.75,14.157045602798462,0.017997264862060547
103,One Class SVM,0.5,0.5,0.5,0.006999492645263672,0.005999088287353516
104,Dummy,0.5,0.5,0.5,0.0,0.0
105,Local Outlier Factor,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.008999824523925781,0.007999658584594727
106,Floresta de Isolamento,0.5,0.5,0.5,0.0870361328125,0.02501201629638672
107,Envelope Eliptico MCD,0.5,0.5,0.5,16.237952947616577,0.04000043869018555
108,One Class SVM,0.5,0.5,0.5,0.017001867294311523,0.02003192901611328
