CLASSIFICADOR,PRECISAO,REVOGACAO,F1,TREINAMENTO [s],TESTE [s] 
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 0.5, 'n_estimators': 50, 'random_state': 1}",0.07048384440387119,0.07048384440387119,0.07048384440387119,0.0020751497021961225,0.0011379340583944108
"One-Class SVM: {'gamma': 0.01, 'kernel': 'rbf', 'nu': 0.1}",0.07122844274069201,0.07122844274069201,0.07122844274069201,0.0007181178260368373,0.000693273292776859
"One-Class SVM: {'gamma': 0.1, 'kernel': 'rbf', 'nu': 0.1}",0.07176198251913228,0.07176198251913228,0.07176198251913228,0.0006774781874991344,0.0006772272450402425
"One-Class SVM: {'gamma': 0.1, 'kernel': 'rbf', 'nu': 0.01}",0.07363473998908181,0.07363473998908181,0.07363473998908181,0.0007059378792473029,0.0006835695093474877
"One-Class SVM: {'gamma': 'scale', 'kernel': 'rbf', 'nu': 0.5}",0.07401117147239075,0.07401117147239075,0.07401117147239075,0.000751338669109742,0.0006992386341892834
"One-Class SVM: {'gamma': 'auto', 'kernel': 'rbf', 'nu': 0.5}",0.07436068512061725,0.07436068512061725,0.07436068512061725,0.0007277806388568534,0.0006810844297037025
"One-Class SVM: {'gamma': 'auto', 'kernel': 'rbf', 'nu': 0.001}",0.07504230807257453,0.07504230807257453,0.07504230807257453,0.0006891751731354683,0.0007304587048049642
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 0.5, 'n_estimators': 150, 'random_state': 1}",0.07525667718822937,0.07525667718822937,0.07525667718822937,0.008337824626305876,0.002691219786819023
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 0.5, 'n_estimators': 100, 'random_state': 1}",0.075305590161289,0.075305590161289,0.075305590161289,0.00393772593598162,0.00147387883647425
"One-Class SVM: {'gamma': 'scale', 'kernel': 'rbf', 'nu': 0.001}",0.07646334441457726,0.07646334441457726,0.07646334441457726,0.0006483059786386874,0.0006938572217349784
"One-Class SVM: {'gamma': 0.5, 'kernel': 'sigmoid', 'nu': 0.1}",0.07719722243061512,0.07719722243061512,0.07719722243061512,0.0006872133257719222,0.0007616797059031688
"One-Class SVM: {'gamma': 1.0, 'kernel': 'sigmoid', 'nu': 0.01}",0.07929722346119346,0.07929722346119346,0.07929722346119346,0.0006930107434191208,0.000663610417887256
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 0.5, 'n_estimators': 150, 'random_state': 1}",0.08012392017944014,0.08012392017944014,0.08012392017944014,0.004230359315032522,0.0017650484600755221
"One-Class SVM: {'gamma': 'auto', 'kernel': 'rbf', 'nu': 0.01}",0.08175505327172679,0.08175505327172679,0.08175505327172679,0.0006878172614148463,0.000737987595876019
"One-Class SVM: {'gamma': 5.0, 'kernel': 'sigmoid', 'nu': 0.01}",0.0823217158048961,0.0823217158048961,0.0823217158048961,0.0007069892735259493,0.0006730787041227328
"One-Class SVM: {'gamma': 0.1, 'kernel': 'sigmoid', 'nu': 0.0001}",0.08360950279864983,0.08360950279864983,0.08360950279864983,0.0007278056161605458,0.0006831249351271283
"One-Class SVM: {'gamma': 0.0001, 'kernel': 'rbf', 'nu': 0.01}",0.08715419034761704,0.08715419034761704,0.08715419034761704,0.0007128568972737647,0.0007113448710330189
"One-Class SVM: {'gamma': 10.0, 'kernel': 'sigmoid', 'nu': 0.01}",0.08779940817904333,0.08779940817904333,0.08779940817904333,0.0006862260119179874,0.0006806246548514021
"One-Class SVM: {'gamma': 'scale', 'kernel': 'rbf', 'nu': 0.01}",0.0882299751892399,0.0882299751892399,0.0882299751892399,0.0007006547552197153,0.0007001867666077842
"One-Class SVM: {'gamma': 0.001, 'kernel': 'rbf', 'nu': 0.5}",0.08961546006204509,0.08961546006204509,0.08961546006204509,0.0007120319809674537,0.0007083233017279327
"One-Class SVM: {'gamma': 'auto', 'kernel': 'rbf', 'nu': 0.1}",0.08969931120354616,0.08969931120354616,0.08969931120354616,0.0007293237794438975,0.0007650304318347117
"One-Class SVM: {'gamma': 'scale', 'kernel': 'rbf', 'nu': 0.1}",0.08969931120354616,0.08969931120354616,0.08969931120354616,0.0007065186679716648,0.0007233016049674225
"One-Class SVM: {'gamma': 0.5, 'kernel': 'sigmoid', 'nu': 0.01}",0.0901122889270263,0.0901122889270263,0.0901122889270263,0.0007160047735142118,0.0006751543693323582
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 0.5, 'n_estimators': 100, 'random_state': 1}",0.09110729128488702,0.09110729128488702,0.09110729128488702,0.003221823696426328,0.0014813334755513995
"One-Class SVM: {'gamma': 0.001, 'kernel': 'rbf', 'nu': 0.01}",0.09206530028076546,0.09206530028076546,0.09206530028076546,0.0007064029959095675,0.0007505829830520271
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'metric': 'euclidean', 'n_neighbors': 5, 'novelty': True}",0.09448247741006448,0.09448247741006448,0.09448247741006448,0.0006882466835793082,0.0006771800399694902
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'metric': 'minkowski', 'n_neighbors': 5, 'novelty': True}",0.09448247741006448,0.09448247741006448,0.09448247741006448,0.0006489825128131186,0.0007300688963914644
"One-Class SVM: {'gamma': 0.0001, 'kernel': 'rbf', 'nu': 0.5}",0.0955403839091145,0.0955403839091145,0.0955403839091145,0.0007100741653794799,0.000677800552055904
"One-Class SVM: {'gamma': 0.1, 'kernel': 'sigmoid', 'nu': 0.001}",0.09595920174939183,0.09595920174939183,0.09595920174939183,0.000713786637286232,0.000678306157465465
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 1.0, 'n_estimators': 50, 'random_state': 1}",0.09639470420008218,0.09639470420008218,0.09639470420008218,0.0026730814234996927,0.0019521239433809283
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 'auto', 'n_estimators': 50, 'random_state': 1}",0.09639470420008218,0.09639470420008218,0.09639470420008218,0.0033435402774072993,0.001068032667428014
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 'auto', 'n_estimators': 200, 'random_state': 1}",0.0975144868624969,0.0975144868624969,0.0975144868624969,0.00612884125924586,0.0024786698798919256
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 200, 'random_state': 1}",0.0975144868624969,0.0975144868624969,0.0975144868624969,0.009465795041499638,0.0026924755284116527
"One-Class SVM: {'gamma': 0.001, 'kernel': 'rbf', 'nu': 0.1}",0.09871155129009103,0.09871155129009103,0.09871155129009103,0.0007417106171909815,0.0007382141144160665
"One-Class SVM: {'gamma': 0.1, 'kernel': 'sigmoid', 'nu': 0.1}",0.0991463765806702,0.0991463765806702,0.0991463765806702,0.0007275979950580023,0.0006946260503977628
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 'auto', 'n_estimators': 150, 'random_state': 1}",0.09974421858494469,0.09974421858494469,0.09974421858494469,0.005707673740044506,0.0022187364704285193
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 1.0, 'n_estimators': 150, 'random_state': 1}",0.09974421858494469,0.09974421858494469,0.09974421858494469,0.005171816594857304,0.0021302073913150384
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'metric': 'hamming', 'n_neighbors': 5, 'novelty': True}",0.10008971396856295,0.10008971396856295,0.10008971396856295,0.0007299471236306723,0.0007672818215596034
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 1.0, 'n_estimators': 150, 'random_state': 1}",0.10127830669213153,0.10127830669213153,0.10127830669213153,0.007152952443992339,0.0018201808778185093
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 'auto', 'n_estimators': 150, 'random_state': 1}",0.10127830669213153,0.10127830669213153,0.10127830669213153,0.004927662764720788,0.002020479971965657
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 1.0, 'n_estimators': 200, 'random_state': 1}",0.10127982157582402,0.10127982157582402,0.10127982157582402,0.011436775513300582,0.0024224225506313288
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 'auto', 'n_estimators': 200, 'random_state': 1}",0.10127982157582402,0.10127982157582402,0.10127982157582402,0.0063429416505456394,0.00231221234057004
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 'auto', 'n_estimators': 50, 'random_state': 1}",0.10197898358669337,0.10197898358669337,0.10197898358669337,0.0017218939315365933,0.0010830783953063132
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 50, 'random_state': 1}",0.10197898358669337,0.10197898358669337,0.10197898358669337,0.0018595175975428125,0.001121093190469935
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 'auto', 'n_estimators': 150, 'random_state': 1}",0.1042427458526715,0.1042427458526715,0.1042427458526715,0.004334472210797844,0.00223686217872061
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 150, 'random_state': 1}",0.1042427458526715,0.1042427458526715,0.1042427458526715,0.0047065810832225595,0.0020869413539463776
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 1.0, 'n_estimators': 200, 'random_state': 1}",0.10609910103116191,0.10609910103116191,0.10609910103116191,0.007017476042151188,0.0026283861276156766
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 'auto', 'n_estimators': 200, 'random_state': 1}",0.10609910103116191,0.10609910103116191,0.10609910103116191,0.01002069575276191,0.002841721914741612
"One-Class SVM: {'gamma': 0.0001, 'kernel': 'rbf', 'nu': 0.1}",0.10711247083247132,0.10711247083247132,0.10711247083247132,0.0007197241038464192,0.0006705160696098377
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 1.0, 'n_estimators': 50, 'random_state': 1}",0.10840934105576182,0.10840934105576182,0.10840934105576182,0.001982032235762988,0.001117888803113588
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 'auto', 'n_estimators': 50, 'random_state': 1}",0.10840934105576182,0.10840934105576182,0.10840934105576182,0.00232226791077802,0.0010708740067385926
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 'auto', 'metric': 'manhattan', 'n_neighbors': 5, 'novelty': True}",0.10884735966609968,0.10884735966609968,0.10884735966609968,0.0006699395990048596,0.0006976015977014254
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 'auto', 'n_estimators': 100, 'random_state': 1}",0.10925729590887324,0.10925729590887324,0.10925729590887324,0.0032290752404448377,0.0015784910585280815
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 1.0, 'n_estimators': 100, 'random_state': 1}",0.10925729590887324,0.10925729590887324,0.10925729590887324,0.004756434448054192,0.0018342540773267565
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 0.75, 'n_estimators': 50, 'random_state': 1}",0.11169613774472088,0.11169613774472088,0.11169613774472088,0.003382102718663543,0.001047314649801112
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 'auto', 'n_estimators': 100, 'random_state': 1}",0.11297722942273933,0.11297722942273933,0.11297722942273933,0.003583578746157897,0.0017066862614107954
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 1.0, 'n_estimators': 100, 'random_state': 1}",0.11297722942273933,0.11297722942273933,0.11297722942273933,0.0036866406996321536,0.0017456889082257284
"One-Class SVM: {'gamma': 0.1, 'kernel': 'sigmoid', 'nu': 0.01}",0.11354802566210588,0.11354802566210588,0.11354802566210588,0.0007201834073519434,0.000710035269381562
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 'auto', 'n_estimators': 100, 'random_state': 1}",0.11921169700552281,0.11921169700552281,0.11921169700552281,0.0028924006140505117,0.0015876667850133943
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 100, 'random_state': 1}",0.11921169700552281,0.11921169700552281,0.11921169700552281,0.003195194565949789,0.001615206907197291
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 0.75, 'n_estimators': 200, 'random_state': 1}",0.12151174753891003,0.12151174753891003,0.12151174753891003,0.0069232268432703505,0.0023844841897183483
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 0.75, 'n_estimators': 200, 'random_state': 1}",0.1274410309176324,0.1274410309176324,0.1274410309176324,0.01089771523673609,0.0028284239152944228
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'metric': 'manhattan', 'n_neighbors': 20, 'novelty': True}",0.12886287857298945,0.12886287857298945,0.12886287857298945,0.0006996097382824478,0.0007092954387208099
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'metric': 'manhattan', 'n_neighbors': 15, 'novelty': True}",0.12886287857298945,0.12886287857298945,0.12886287857298945,0.0007016759564285813,0.0007129535530122752
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'metric': 'manhattan', 'n_neighbors': 10, 'novelty': True}",0.12886287857298945,0.12886287857298945,0.12886287857298945,0.0006559470904306571,0.0007324746432750208
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'metric': 'euclidean', 'n_neighbors': 15, 'novelty': True}",0.13077085179862327,0.13077085179862327,0.13077085179862327,0.0006810244761978089,0.0008697301801438002
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'metric': 'minkowski', 'n_neighbors': 10, 'novelty': True}",0.13077085179862327,0.13077085179862327,0.13077085179862327,0.0007129146637122011,0.0006754387218395314
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'metric': 'minkowski', 'n_neighbors': 15, 'novelty': True}",0.13077085179862327,0.13077085179862327,0.13077085179862327,0.0006316453134576533,0.0007121631772326541
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'metric': 'euclidean', 'n_neighbors': 10, 'novelty': True}",0.13077085179862327,0.13077085179862327,0.13077085179862327,0.0006443821626404419,0.0006957566737377243
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'metric': 'minkowski', 'n_neighbors': 20, 'novelty': True}",0.13077085179862327,0.13077085179862327,0.13077085179862327,0.0006963113535563687,0.0007328747289905902
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'metric': 'euclidean', 'n_neighbors': 20, 'novelty': True}",0.13077085179862327,0.13077085179862327,0.13077085179862327,0.0007943946085644079,0.0008568041532488556
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'metric': 'manhattan', 'n_neighbors': 10, 'novelty': True}",0.13095506787240685,0.13095506787240685,0.13095506787240685,0.0007389016912193082,0.0007508345480551331
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'metric': 'manhattan', 'n_neighbors': 15, 'novelty': True}",0.13095506787240685,0.13095506787240685,0.13095506787240685,0.0006493114706269932,0.000740777669848328
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'metric': 'manhattan', 'n_neighbors': 20, 'novelty': True}",0.13095506787240685,0.13095506787240685,0.13095506787240685,0.0007648701274090037,0.0008704562738326006
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'metric': 'manhattan', 'n_neighbors': 10, 'novelty': True}",0.13196576691717193,0.13196576691717193,0.13196576691717193,0.0007057473034073998,0.0007925332827209997
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'metric': 'manhattan', 'n_neighbors': 15, 'novelty': True}",0.13196576691717193,0.13196576691717193,0.13196576691717193,0.0006765851841015677,0.0007580520446347542
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'metric': 'manhattan', 'n_neighbors': 20, 'novelty': True}",0.13196576691717193,0.13196576691717193,0.13196576691717193,0.0007012045241130135,0.0007966416504710885
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'metric': 'minkowski', 'n_neighbors': 10, 'novelty': True}",0.13209635169879025,0.13209635169879025,0.13209635169879025,0.0007567520148705763,0.0007263752974706733
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'metric': 'minkowski', 'n_neighbors': 15, 'novelty': True}",0.13209635169879025,0.13209635169879025,0.13209635169879025,0.0006284247884355285,0.0006853606150397557
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'metric': 'minkowski', 'n_neighbors': 20, 'novelty': True}",0.13209635169879025,0.13209635169879025,0.13209635169879025,0.000640122282200502,0.0007183053530591914
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'metric': 'euclidean', 'n_neighbors': 20, 'novelty': True}",0.13209635169879025,0.13209635169879025,0.13209635169879025,0.0006902109849619305,0.0007523999315396478
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'metric': 'euclidean', 'n_neighbors': 10, 'novelty': True}",0.13209635169879025,0.13209635169879025,0.13209635169879025,0.0006877511720012224,0.0007772933792312241
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'metric': 'euclidean', 'n_neighbors': 15, 'novelty': True}",0.13209635169879025,0.13209635169879025,0.13209635169879025,0.0006946370202805783,0.0007462173761072119
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'metric': 'euclidean', 'n_neighbors': 20, 'novelty': True}",0.13253943546977734,0.13253943546977734,0.13253943546977734,0.0006655018296626413,0.0007288497019097705
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'metric': 'euclidean', 'n_neighbors': 15, 'novelty': True}",0.13253943546977734,0.13253943546977734,0.13253943546977734,0.0006522864903099695,0.0007092676871793978
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'metric': 'euclidean', 'n_neighbors': 10, 'novelty': True}",0.13253943546977734,0.13253943546977734,0.13253943546977734,0.0006227719596748975,0.0007089516520723896
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'metric': 'minkowski', 'n_neighbors': 10, 'novelty': True}",0.13253943546977734,0.13253943546977734,0.13253943546977734,0.0006313924904526666,0.0007101620103889761
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'metric': 'minkowski', 'n_neighbors': 20, 'novelty': True}",0.13253943546977734,0.13253943546977734,0.13253943546977734,0.0006609897360785887,0.000747285279275229
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'metric': 'minkowski', 'n_neighbors': 15, 'novelty': True}",0.13253943546977734,0.13253943546977734,0.13253943546977734,0.0007432411796429346,0.0007506701043682125
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 0.75, 'n_estimators': 100, 'random_state': 1}",0.13302574296867728,0.13302574296867728,0.13302574296867728,0.0036625976283024397,0.0017097704142937868
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 0.75, 'n_estimators': 150, 'random_state': 1}",0.13330859109473886,0.13330859109473886,0.13330859109473886,0.0069146233378679514,0.0020012220782685444
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 0.75, 'n_estimators': 50, 'random_state': 1}",0.1339715921108363,0.1339715921108363,0.1339715921108363,0.0021358721049843468,0.0012880170149645789
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 0.75, 'n_estimators': 50, 'random_state': 1}",0.13699813076578093,0.13699813076578093,0.13699813076578093,0.002366950918347683,0.0010378873124955357
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 1.0, 'max_samples': 0.75, 'n_estimators': 150, 'random_state': 1}",0.13882415871699333,0.13882415871699333,0.13882415871699333,0.004601614770294718,0.0019808504091841936
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.75, 'max_samples': 0.75, 'n_estimators': 100, 'random_state': 1}",0.13884570809925617,0.13884570809925617,0.13884570809925617,0.00654769556263382,0.0016066303016392689
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 0.75, 'n_estimators': 150, 'random_state': 1}",0.1404377414131667,0.1404377414131667,0.1404377414131667,0.006046468476072919,0.0019038515833195093
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 0.75, 'n_estimators': 200, 'random_state': 1}",0.14317397785414476,0.14317397785414476,0.14317397785414476,0.005988471506663041,0.00261194918051504
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.5, 'max_samples': 0.5, 'n_estimators': 150, 'random_state': 1}",0.1455429869637954,0.1455429869637954,0.1455429869637954,0.0059370194615333705,0.001903343505838864
"One-Class SVM: {'gamma': 5.0, 'kernel': 'sigmoid', 'nu': 0.5}",0.14574327185790414,0.14574327185790414,0.14574327185790414,0.0007347009772132512,0.0006977954965763864
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'metric': 'manhattan', 'n_neighbors': 5, 'novelty': True}",0.1468695351171078,0.1468695351171078,0.1468695351171078,0.0007010414996752678,0.0007091189384427623
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.5, 'max_samples': 0.5, 'n_estimators': 50, 'random_state': 1}",0.14735501333165485,0.14735501333165485,0.14735501333165485,0.007796642118001985,0.0010558921468728703
"One-Class SVM: {'gamma': 10.0, 'kernel': 'sigmoid', 'nu': 0.5}",0.148108477420441,0.148108477420441,0.148108477420441,0.000700188700251169,0.0006323125102718568
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 1.0, 'max_samples': 0.5, 'n_estimators': 50, 'random_state': 1}",0.1486683606039268,0.1486683606039268,0.1486683606039268,0.0021689111558116634,0.0010246297484570023
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.5, 'max_samples': 0.5, 'n_estimators': 100, 'random_state': 1}",0.14961773788234484,0.14961773788234484,0.14961773788234484,0.004406745522332051,0.0015815137248430542
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'metric': 'euclidean', 'n_neighbors': 5, 'novelty': True}",0.15042936186701938,0.15042936186701938,0.15042936186701938,0.0007004974641800927,0.0007018935927872222
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'metric': 'minkowski', 'n_neighbors': 5, 'novelty': True}",0.15042936186701938,0.15042936186701938,0.15042936186701938,0.0006521527439162106,0.0007212872766643998
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 1.0, 'max_samples': 0.75, 'n_estimators': 50, 'random_state': 1}",0.1521617928595586,0.1521617928595586,0.1521617928595586,0.002257628691763577,0.0009598479061305985
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.05, 'random_state': 1, 'support_fraction': 0.975}",0.15296393050959753,0.15296393050959753,0.15296393050959753,0.8616796687948499,0.003183195420291638
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.05, 'random_state': 1, 'support_fraction': 0.99}",0.15296393050959753,0.15296393050959753,0.15296393050959753,0.8794239344630761,0.0031667782948863908
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.05, 'random_state': 1, 'support_fraction': 0.95}",0.15296393050959753,0.15296393050959753,0.15296393050959753,0.835329807737785,0.003234388981031391
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.0001, 'random_state': 1, 'support_fraction': 0.95}",0.15317742494920444,0.15317742494920444,0.15317742494920444,0.921547465682578,0.003022106099083073
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.0001, 'random_state': 1, 'support_fraction': 0.99}",0.15317742494920444,0.15317742494920444,0.15317742494920444,0.924390477842115,0.0031634252132384222
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.001, 'random_state': 1, 'support_fraction': 0.99}",0.15317742494920444,0.15317742494920444,0.15317742494920444,0.9172582907865574,0.003280022382634607
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.001, 'random_state': 1, 'support_fraction': 0.975}",0.15317742494920444,0.15317742494920444,0.15317742494920444,0.9205983108775623,0.0030811340475999692
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.001, 'random_state': 1, 'support_fraction': 0.95}",0.15317742494920444,0.15317742494920444,0.15317742494920444,0.9153820667099859,0.0031144783144831678
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.0001, 'random_state': 1, 'support_fraction': 0.975}",0.15317742494920444,0.15317742494920444,0.15317742494920444,0.8674954235671554,0.0032288051016051843
"One-Class SVM: {'gamma': 0.5, 'kernel': 'sigmoid', 'nu': 0.5}",0.15342512631696104,0.15342512631696104,0.15342512631696104,0.0007002649611438588,0.0007048020974489455
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 1.0, 'max_samples': 0.5, 'n_estimators': 200, 'random_state': 1}",0.15380864915667813,0.15380864915667813,0.15380864915667813,0.00857642522220407,0.0023779185618303224
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'metric': 'manhattan', 'n_neighbors': 5, 'novelty': True}",0.1538390702700816,0.1538390702700816,0.1538390702700816,0.0008316167221350132,0.0007389778868753114
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.5, 'random_state': 1, 'support_fraction': 0.95}",0.15402744745843394,0.15402744745843394,0.15402744745843394,0.7780846076308099,0.003240420704670301
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.5, 'random_state': 1, 'support_fraction': 0.975}",0.15402744745843394,0.15402744745843394,0.15402744745843394,0.7926633539354124,0.00313293204776267
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.5, 'random_state': 1, 'support_fraction': 0.99}",0.15402744745843394,0.15402744745843394,0.15402744745843394,0.740569416245113,0.0032034165454410016
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.1, 'random_state': 1, 'support_fraction': 0.95}",0.15405284579226458,0.15405284579226458,0.15405284579226458,0.8156167654355228,0.0031869137533341416
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.1, 'random_state': 1, 'support_fraction': 0.975}",0.15405284579226458,0.15405284579226458,0.15405284579226458,0.8953001281459979,0.003269143437207515
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.1, 'random_state': 1, 'support_fraction': 0.99}",0.15405284579226458,0.15405284579226458,0.15405284579226458,0.7998816565835816,0.0031538596025463433
