CLASSIFICADOR,PRECISAO,REVOGACAO,F1,TREINAMENTO [s],TESTE [s] 
AutoEncoder LSTM,0.6273148148148148,0.6273148148148148,0.6273148148148148,9.693187879191505,1.448803232775794
